id,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
395561,17,0,14,0,45414,0.983,33,0,32493.20463,30511.44,24000,8493.21,0,0,0,01-01-2013,909.88,01-10-2015
395566,0,0,7,0,27222,0.429,17,0,2807.13972,2638.71,2500,307.14,0,0,0,01-05-2012,90.48,01-05-2016
395627,47,0,15,0,4229,0.071,32,0,11422.68741,10920.3,10800,622.69,0,0,0,01-02-2010,2657.02,01-06-2013
395633,0,0,6,0,22556,0.73,8,0,9666.772482,4934.28,7775,1891.77,0,0,0,01-05-2012,274.38,01-02-2014
395645,0,0,12,0,32709,0.536,27,0,18229.85793,11567.68,15199.99,3029.87,0,0,0,01-05-2012,515.84,01-05-2012
395653,0,0,8,0,2140,0.06,11,0,8490.068142,4460.04,7900,590.07,0,0,0,01-01-2010,6649.93,01-01-2010
395659,0,0,4,0,257,0.036,10,0,6359.016247,6279.53,6000,359.02,0,0,0,01-02-2010,2821.79,01-02-2010
395663,0,0,9,0,8299,0.589,12,0,8586.998631,3842.09,6999.99,1587.01,0,0,0,01-05-2012,240.04,01-10-2015
395677,0,0,11,0,9943,0.109,31,0,10923.4851,10414.79,10200,723.49,0,0,0,01-04-2010,2564.55,01-04-2010
395683,0,0,7,0,944,0.197,23,0,10740.2,10498.61,2352.2,694.51,0,7693.49,2692.6,01-05-2010,180.36,01-05-2016
395712,77,0,5,0,370,0.218,7,0,4906.268152,4875.6,4000,906.27,0,0,0,01-06-2011,1564.64,01-01-2015
395717,0,0,11,0,4577,0.162,49,0,16714.58767,8818.52,13999.99,2714.59,0,0,0,01-05-2012,479.45,01-06-2014
395778,8,0,11,0,5636,0.499,27,0,7752.150051,4848.87,6125,1627.15,0,0,0,01-05-2012,231.57,01-09-2015
395876,0,0,7,0,18634,0.706,17,0,6902.773509,4315.79,6000,902.77,0,0,0,01-11-2010,7.48,01-11-2010
395879,64,0,11,0,18212,0.564,37,0,4162.970989,3062.49,3399.99,762.98,0,0,0,01-02-2012,457.8,01-05-2016
395888,0,0,10,0,849,0.019,27,0,4159.413633,3697.26,3600,559.41,0,0,0,01-05-2012,123.32,01-05-2012
395896,0,0,6,0,0,0,12,0,8380.938485,4450.01,7000,1380.94,0,0,0,01-01-2012,1156.12,01-01-2012
395897,0,0,3,0,1510,0.503,16,0,7226.611073,5044.68,6000,1226.61,0,0,0,01-04-2012,411.69,01-04-2012
395902,0,0,6,0,2521,0.221,16,0,4023.476648,3827.89,3600,423.48,0,0,0,01-05-2012,127.01,01-04-2015
395968,0,0,13,0,1805,0.087,50,0,8224.870725,8035.48,7600,624.87,0,0,0,01-08-2010,4896.52,01-05-2016
396081,0,0,10,0,5544,0.113,20,0,17330.86893,17058.19,15000,2330.87,0,0,0,01-05-2012,515.17,01-05-2012
396085,0,0,13,0,31008,0.798,17,0,11096.85,5277.39,7193.9,3863.41,39.53487747,0,0,01-07-2010,790.73,01-05-2016
396124,0,0,6,0,2722,0.368,8,0,8152.071127,4076.29,8000,152.07,0,0,0,01-10-2009,837.54,01-10-2009
396135,24,0,9,0,14989,0.25,23,0,13809.17228,9398.51,12000,1809.17,0,0,0,01-02-2011,2362.86,01-09-2011
396139,0,0,4,0,6729,0.975,5,0,1441,287.52,685.06,336.77,0,419.17,4.16,01-08-2009,340.76,01-02-2010
396145,0,0,9,0,21124,0.873,9,0,16163.15928,3447.91,13000,3163.16,0,0,0,01-05-2012,452.39,01-05-2012
396154,0,0,15,0,24151,0.611,19,0,13151.97819,7287.69,10500,2651.98,0,0,0,01-05-2012,34.07,01-05-2012
396285,0,0,3,0,4923,0.703,8,0,18235.75783,9089.26,15000,3235.76,0,0,0,01-05-2012,513.17,01-05-2016
396404,0,0,10,0,26803,0.927,17,0,18483.50729,7082.25,14999.99,3483.51,0,0,0,01-05-2012,520.6,01-05-2012
396422,0,0,10,0,7783,0.846,12,0,8229.796499,6922.17,6800,1429.8,0,0,0,01-08-2012,232.17,01-05-2015
396505,0,0,12,0,9957,0.296,26,0,14951.02673,10290.84,13000,1951.03,0,0,0,01-05-2012,455.88,01-05-2012
396521,19,0,6,0,5262,0.284,18,0,8551.23984,8203.85,8000,551.24,0,0,0,01-06-2010,14.28,01-10-2015
396522,0,0,12,0,10144,0.156,18,0,19189.32872,13529.22,15999.99,3189.34,0,0,0,01-05-2012,550.7,01-05-2012
396532,0,0,4,0,132,0.066,13,0,8619.251377,8457.64,8000,619.25,0,0,0,01-05-2010,12.74,01-05-2010
396548,0,0,6,0,6759,0,9,0,18539.70815,11399.3,15250,3289.71,0,0,0,01-05-2012,532.1,01-07-2013
396590,0,0,5,0,2184,0.721,12,0,2663.475105,2663.48,2400,263.48,0,0,0,01-11-2010,1366.2,01-11-2010
396604,69,0,7,0,8644,0.47,15,0,18318.17217,11248.01,15000,3318.18,0,0,0,01-07-2012,526.13,01-05-2016
396631,0,0,9,0,6479,0.381,13,0,3697.213409,3697.21,3200,497.21,0,0,0,01-05-2012,109.9,01-05-2012
396644,0,0,7,0,10232,0.191,31,0,11205.48344,10816.42,10800,405.48,0,0,0,01-11-2009,9517.64,01-08-2015
396913,0,0,9,0,20344,0.86,15,0,12377.6829,7065.8,10000,2377.68,0,0,0,01-05-2012,364.77,01-05-2016
396914,0,0,7,0,8897,0.191,7,0,1969.98,491.64,1037.91,473.97,0,458.1,4.56,01-09-2009,378.23,01-02-2010
396915,18,0,11,0,34847,0.681,36,0,15119.90899,3239.98,13650,1469.91,0,0,0,01-03-2010,10899.87,01-06-2015
397110,0,0,4,0,11246,0.937,13,0,11670.87311,5399.96,9600,2070.87,0,0,0,01-05-2012,329.05,01-05-2012
397112,0,0,16,0,19146,0.339,25,0,5888.179437,3198.15,4800,1088.18,0,0,0,01-05-2012,166.22,01-05-2016
397142,0,0,17,0,28872,0.211,31,0,10174.01,1933.24,10000,174.01,0,0,0,01-08-2009,3074.62,01-08-2009
397191,19,0,9,0,850,0.142,25,0,5372.535499,5001.11,4499.99,872.54,0,0,0,01-05-2012,166.96,01-05-2016
397200,0,0,5,0,45050,0.064,9,0,16164.8101,15796.02,14000,2164.81,0,0,0,01-03-2012,1370.3,01-03-2012
397316,0,0,12,0,1715,0.399,14,0,4041.427722,2644.47,3200,841.43,0,0,0,01-03-2012,23.91,01-03-2012
397354,19,0,11,0,5748,0.123,24,0,5645.408755,3048.52,5000,645.41,0,0,0,01-02-2012,649.72,01-02-2012
397366,78,0,16,0,9764,0.227,37,0,5969.512534,4590.13,5000,969.51,0,0,0,01-05-2012,177.81,01-05-2012
397394,0,0,4,0,722,0.032,23,0,3341.849991,3341.85,3000,341.85,0,0,0,01-01-2011,15.63,01-01-2011
397415,0,0,9,0,18451,0.652,16,0,22379.71829,12053.69,18000,4379.72,0,0,0,01-05-2012,632.68,01-05-2012
397457,0,0,16,0,6855,0.536,35,0,4928.914246,4812.7,4000,928.91,0,0,0,01-05-2012,148.52,01-04-2012
397504,0,0,7,0,17610,0.769,13,0,12473.03058,8941.72,10399.99,2073.04,0,0,0,01-05-2012,356.92,01-05-2012
397518,1,0,6,0,3002,0.051,15,0,2085.915013,1996.52,1750,335.92,0,0,0,01-02-2012,236,01-10-2014
397574,0,0,10,0,18540,0.296,29,0,8913.106584,8740.59,7750,1163.11,0,0,0,01-05-2012,290.48,01-05-2016
397594,0,101,13,1,18991,0.95,26,0,17917.0129,14191.06,14000,3917.01,0,0,0,01-10-2011,3857.88,01-06-2015
397651,43,0,11,0,10800,0.543,18,0,5744.857417,1517.68,4875,869.86,0,0,0,01-03-2011,75,01-05-2016
397660,0,0,12,0,47016,0.371,29,0,16343.17453,11758.28,14000,2343.18,0,0,0,01-10-2011,378.53,01-05-2016
397769,0,0,6,0,40310,0.667,16,0,9159.087382,8270.68,7500,1659.09,0,0,0,01-05-2012,286.46,01-05-2012
397941,74,0,22,0,20460,0.398,39,0,14746.10005,10984.37,12075,2671.1,0,0,0,01-05-2012,433.97,01-05-2012
397943,0,0,5,0,25,0.001,11,0,9243.116748,9185.35,8000,1243.12,0,0,0,01-05-2012,274.38,01-05-2012
397964,0,0,6,0,8072,0.928,9,0,791.52,767.76,458.01,240.15,0,93.36,1,01-01-2010,87.51,01-07-2010
398062,8,0,9,0,67579,0.61,44,0,16309.61184,7301.56,14575,1734.61,0,0,0,01-03-2010,153.24,01-11-2014
398064,76,80,11,1,5545,0.609,22,0,3524.04,1738.36,2523.21,1000.83,0,0,0,01-06-2010,271.39,01-05-2016
398070,52,0,11,0,13427,0.3,18,0,3816.272972,3755.21,3125,691.27,0,0,0,01-05-2012,124.49,01-02-2015
398104,0,0,10,0,14852,0.794,26,0,11364.41164,6408.57,9600,1764.41,0,0,0,01-04-2011,4236.87,01-02-2013
398116,0,0,9,0,4963,0.158,16,0,17330.86893,16957.94,15000,2330.87,0,0,0,01-05-2012,518.35,01-05-2015
398134,15,113,11,1,11386,0.55,29,0,2422.759038,1775.43,1975,447.76,0,0,0,01-05-2012,68.51,01-05-2012
398139,0,0,11,0,5842,0.309,24,0,8050.546153,7999.67,7000,1050.55,0,0,0,01-05-2012,262.32,01-06-2013
398197,37,0,13,0,23802,0.592,26,0,5078.08,485.44,3726.24,1351.84,0,0,0,01-09-2010,317.44,01-05-2016
398255,0,0,14,0,7921,0.142,40,0,21392.86344,16975.94,18000,3392.87,0,0,0,01-06-2012,629.89,01-06-2012
398295,0,0,9,0,5704,0.803,15,0,1989.309658,1989.31,1600,389.31,0,0,0,01-05-2012,59.89,01-06-2015
398306,52,0,4,0,2108,0.109,19,0,7411.111716,6909.68,7000,411.12,0,0,0,01-01-2010,5840.48,01-04-2010
398355,0,0,12,0,1545,0.186,15,0,2183.8,2183.8,2000,183.8,0,0,0,01-12-2010,93.27,01-12-2010
398358,21,0,8,0,5244,0.275,39,0,13805.47762,2934.02,12000,1805.48,0,0,0,01-10-2010,7325.71,01-01-2015
398466,0,0,6,0,5300,0.312,14,0,13367.18157,13060.85,12000,1367.18,0,0,0,01-12-2010,6497.45,01-12-2010
398469,0,0,7,0,20563,0.97,16,0,24424.16827,15922.82,19999.99,4424.18,0,0,0,01-05-2012,712.84,01-05-2012
398516,55,0,5,0,2009,0.143,13,0,3364.740544,3336.7,3000,364.74,0,0,0,01-02-2011,1457.3,01-02-2011
398549,0,0,10,0,12053,0.873,26,0,6023.863761,5933.51,5000,1023.86,0,0,0,01-05-2012,189.92,01-05-2016
398556,0,0,9,0,1447,0.069,21,0,8625.550766,8459.67,7500,1125.55,0,0,0,01-05-2012,278.7,01-05-2012
398605,0,0,10,0,21456,0.277,16,0,15020.09245,14679.96,13000,2020.09,0,0,0,01-05-2012,446.21,01-05-2012
398643,0,0,8,0,1208,0.035,9,0,11747.57887,10030.39,10000,1747.58,0,0,0,01-03-2012,1630.1,01-04-2015
398687,62,112,20,1,35010,0.657,48,0,26889.10374,9975.86,25000,1889.1,0,0,0,01-12-2009,17.68,01-05-2016
398711,0,0,9,0,17613,0.766,20,0,18956.01246,8084.25,17000,1956.01,0,0,0,01-07-2010,3087.06,01-07-2010
398737,0,0,5,0,1404,0.936,7,0,5727.618359,5695.8,4500,1197.62,30.00000013,0,0,01-06-2012,32.68,01-06-2012
398740,0,0,9,0,14026,0.514,29,0,6204.55462,6163.09,5500,704.55,0,0,0,01-05-2012,188.2,01-05-2012
398765,0,0,4,0,566,0.086,7,0,1008.23,957.82,1000,8.23,0,0,0,01-06-2009,1008.26,01-03-2016
398779,0,0,13,0,19976,0.812,17,0,22180.29474,9323.59,18000,4180.3,0,0,0,01-05-2012,631.14,01-05-2012
398812,0,0,8,0,893,0.388,11,0,3465.281314,3465.28,3000,435.28,29.99999995,0,0,01-08-2011,938.9,01-07-2012
398822,48,0,4,0,2987,0.498,9,0,5955.232865,5307.9,5000,940.23,15,0,0,01-04-2011,7.38,01-04-2011
398891,0,0,6,0,42987,0.89,13,0,4974.15,4389.87,3923.08,1035.17,0,15.9,5.54,01-06-2011,198.99,01-05-2011
399085,3,0,9,0,27914,0.886,19,0,22672.75068,9976.96,17600,5072.75,0,0,0,01-05-2012,651.43,01-05-2012
399319,0,0,12,0,18467,0.309,25,0,3666.301077,3638.1,3250,416.3,0,0,0,01-05-2012,110.55,01-05-2012
399343,0,0,9,0,5466,0.424,12,0,12544.55869,12429.59,10000,2544.56,0,0,0,01-08-2012,357.54,01-09-2015
399365,0,0,3,0,17533,0.958,15,0,11342.74805,9624.34,9600,1742.75,0,0,0,01-04-2011,2252.96,01-03-2013
399423,0,0,14,0,3176,0.227,35,0,3586.8481,3558.83,3200,386.85,0,0,0,01-01-2012,511.14,01-02-2012
399472,0,0,8,0,27806,0.323,24,0,28523.63508,15883.03,23999.99,4523.64,0,0,0,01-05-2012,800.37,01-05-2012
399481,0,0,12,0,38216,0.504,30,0,10152.90774,9955.49,9000,1152.91,0,0,0,01-05-2012,303.61,01-03-2016
399499,0,0,10,0,89832,0.436,29,0,26557.72827,26336.41,24000,2557.73,0,0,0,01-12-2010,6079.79,01-01-2016
399588,36,0,4,0,2953,0.88,27,0,6715.775896,6368.41,5800,870.78,44.99999991,0,0,01-06-2012,48.36,01-05-2016
399590,0,0,15,0,129705,0.62,29,0,24844.65406,18290.35,21000,3844.66,0,0,0,01-05-2012,707.75,01-05-2012
399592,0,0,9,0,39,0.003,25,0,17278.87107,8972.89,14250,3028.87,0,0,0,01-06-2012,287.5,01-05-2015
399604,43,0,9,0,2733,0.076,24,0,3930.004292,3733.5,3500,430,0,0,0,01-05-2012,134.48,01-10-2014
399616,0,0,10,0,15175,0.532,12,0,12951.37665,8098.84,10750,2201.38,0,0,0,01-05-2012,369.39,01-05-2012
399645,0,0,15,0,7231,0.951,15,0,4790.36806,2950.11,3999.99,790.38,0,0,0,01-08-2011,659.47,01-08-2011
399674,0,0,20,0,2413,0.103,29,0,1684.275146,1684.28,1500,184.28,0,0,0,01-05-2012,51.8,01-05-2016
399691,72,0,6,0,5431,0.862,16,0,1789.25,1789.25,1114.24,381.52,74.86217551,218.62,42.364,01-08-2010,229.9,01-04-2016
399746,24,0,7,0,3825,0.832,35,0,4644.482417,4644.48,4100,544.48,0,0,0,01-11-2010,2959.53,01-05-2016
399817,0,0,17,0,19326,0.25,39,0,13700.01904,13500.23,12000,1700.02,0,0,0,01-07-2011,4093.03,01-08-2011
399855,34,0,20,0,12531,0.301,33,0,22787.26718,8887.06,20000,2787.27,0,0,0,01-08-2010,21.38,01-05-2016
399868,0,0,10,0,28365,0.447,26,0,8029.217458,8000.54,7000,1029.22,0,0,0,01-03-2012,339.93,01-05-2016
399917,0,0,15,0,2386,0.113,23,0,1086.84,1086.84,662.53,270.57,0,153.74,1.6,01-12-2009,133.87,01-05-2016
399973,0,0,5,0,256,0.004,12,0,11421.12457,8010.77,10800,621.12,0,0,0,01-11-2009,9625.72,01-11-2009
399980,0,0,4,0,0,0,17,0,10875.10431,10620.2,9600,1275.1,0,0,0,01-06-2011,6084.29,01-04-2012
399988,9,0,20,0,2284,0.047,27,0,1153.07,135.39,196.63,506.42,0,450.02,157.47,01-12-2009,100,01-05-2016
400034,0,0,4,0,185,0.013,5,0,2858.09,2858.09,2800,58.09,0,0,0,01-07-2009,2765.32,01-09-2009
400046,58,0,8,0,78031,0.441,26,0,3930.004293,3930,3500,430,0,0,0,01-06-2012,131.82,01-05-2016
400049,0,0,20,0,13119,0.118,61,0,17002.36205,7531.42,14999.99,2002.37,0,0,0,01-11-2010,8626.49,01-11-2010
400060,0,0,12,0,8898,0.291,20,0,11491.82,3521.6,8042.54,2678.17,0,771.11,7.99,01-06-2010,825.34,01-11-2010
400097,0,0,6,0,10579,0.472,7,0,10056.16052,9930.53,8500,1556.16,0,0,0,01-05-2012,294.98,01-05-2016
400190,17,0,6,0,2936,0.432,17,0,3466.141038,3466.14,3000,466.14,0,0,0,01-05-2012,102.69,01-05-2012
400238,75,0,8,0,7095,0.546,44,0,9397.023804,9324.81,8000,1397.02,0,0,0,01-03-2011,3752.54,01-06-2015
400248,41,0,21,0,26596,0.356,52,0,9653.625726,9323.83,8000,1653.63,0,0,0,01-06-2011,4323.8,01-06-2011
400254,0,0,5,0,1836,0.27,5,0,3452.389355,3452.39,3000,452.39,0,0,0,01-06-2012,14.57,01-04-2016
400323,0,0,17,0,17524,0.324,38,0,27174.1996,15681.4,23999.99,3174.21,0,0,0,01-01-2011,9010.01,01-01-2011
400393,64,0,13,0,7849,0.405,39,0,6927.874706,6927.87,6000,927.87,0,0,0,01-04-2012,29.99,01-04-2012
400406,0,0,4,0,1219,0.103,4,0,2208.601136,2180.99,2000,208.6,0,0,0,01-06-2010,1421.42,01-08-2012
400532,0,0,15,0,52141,0.733,44,0,10442.09997,7305.96,8800,1642.1,0,0,0,01-02-2012,1155.75,01-12-2015
400534,0,0,7,0,7693,0.726,20,0,3559.68,1965.24,2657.41,902.27,0,0,0,01-05-2010,297.13,01-05-2016
400607,0,0,6,0,25055,0.781,21,0,3398.61714,3257.01,3000,398.62,0,0,0,01-05-2011,9.93,01-05-2011
400634,59,0,6,0,3337,0.202,22,0,7919.917223,7665.35,7000,919.92,0,0,0,01-05-2011,2805.65,01-05-2016
400650,31,0,7,0,17349,0.633,27,0,8079.406512,7935.13,7000,1079.41,0,0,0,01-10-2010,4295.77,01-10-2010
400652,67,0,8,0,2307,0.461,16,0,2913.886476,2884.75,2500,398.89,15,0,0,01-07-2012,65.42,01-04-2016
400653,0,0,8,0,25700,0.922,26,0,30114.64822,15027.21,25000,5114.65,0,0,0,01-03-2011,17.4,01-05-2016
400658,16,0,17,0,24810,0.713,54,0,12146.21045,9919.33,10000,2146.21,0,0,0,01-03-2012,1021.49,01-05-2016
400693,0,0,5,0,13625,0.412,27,0,15309.97076,15178.43,13000,2309.97,0,0,0,01-05-2012,474.15,01-01-2014
400735,0,0,5,0,16302,0.718,24,0,1104.316941,1104.32,1000,104.32,0,0,0,01-06-2010,710.92,01-06-2010
400749,0,0,7,0,1496,0.172,14,0,5888.445076,5888.45,5000,888.45,0,0,0,01-05-2012,181.69,01-04-2016
400761,0,0,6,0,22602,0.363,24,0,13025.35343,12768.27,11400,1625.35,0,0,0,01-12-2011,343.97,01-06-2015
400773,0,0,4,0,9,0.002,5,0,3153.629727,3153.63,3000,153.63,0,0,0,01-01-2010,359.19,01-01-2010
400775,0,0,11,0,3795,0.327,18,0,6620.647808,6590.55,5500,1120.65,0,0,0,01-03-2012,565.56,01-05-2016
400783,29,0,12,0,6130,0.376,30,0,10050.47615,5291.28,8500,1550.48,0,0,0,01-04-2011,4345.13,01-04-2011
400818,0,0,16,0,80602,0.917,33,0,15157.9,5422.88,10919.19,4228.56,0,10.15,4.23,01-12-2010,797.8,01-05-2016
400872,0,0,11,0,71046,0.517,14,0,24534.34275,15000.48,20000,4534.34,0,0,0,01-05-2012,693.98,01-05-2016
400900,0,88,7,1,5122,0.732,12,0,2995.38,1721.99,2270.64,724.74,0,0,0,01-12-2010,166.58,01-04-2016
400910,55,0,8,0,9906,0.461,38,0,1766.473432,1766.47,1500,266.47,0,0,0,01-05-2012,57.13,01-05-2012
401026,0,0,10,0,29790,0.156,31,0,17002.69559,14650.72,15000,2002.7,0,0,0,01-11-2010,8635.18,01-10-2013
401073,55,104,12,1,3723,0.394,33,0,5328.5,3148.96,3837.71,1251.41,0,239.38,2.63,01-10-2010,299.84,01-03-2011
401137,0,110,9,1,5745,0.359,18,0,12074.54845,8903.78,9999.99,2059.56,15,0,0,01-06-2012,84.32,01-10-2013
401175,0,0,11,0,16047,0.787,17,0,12047.77642,8983.36,9999.98,2047.79,0,0,0,01-05-2012,347.63,01-10-2015
401199,0,98,3,1,4475,0.877,10,0,11200.27967,2737.85,9000,2200.28,0,0,0,01-06-2012,220.04,01-06-2012
401205,0,0,6,0,2161,0.132,13,0,11280.98078,11252.78,10000,1280.98,0,0,0,01-06-2012,333.03,01-05-2012
401264,0,0,11,0,1898,0.345,12,0,4376.538165,4224.58,3600,776.54,0,0,0,01-05-2012,133.97,01-05-2015
401281,0,0,10,0,12174,0.596,15,0,14713.92546,12967.52,13000,1713.93,0,0,0,01-10-2010,7861.95,01-10-2010
401317,52,0,10,0,4087,0.234,28,0,8087.82,7969.94,6562.16,1506.46,0,19.2,6.14,01-02-2011,385.14,01-05-2016
401326,0,0,10,0,66430,0.032,30,0,6768.59597,6571.18,6000,768.6,0,0,0,01-05-2012,201.54,01-05-2012
401361,0,0,10,0,1786,0.043,40,0,8990.841965,8932.84,7750,1240.84,0,0,0,01-01-2011,4075.03,01-01-2011
401371,0,0,5,0,3956,0.388,7,0,7893.94129,7837.56,7000,893.94,0,0,0,01-03-2011,207.49,01-03-2011
401374,0,0,6,0,19892,0.173,23,0,21886.90657,16875.49,18500,3386.91,0,0,0,01-05-2012,622.92,01-05-2016
401434,0,0,18,0,18252,0.77,34,0,5991.52,5916.62,3367.24,2243.93,0,380.35,3.95,01-11-2012,25.83,01-03-2013
401439,0,0,8,0,14335,0.353,19,0,7457.51,7297.37,6551.86,890.4,0,15.25,0,01-03-2012,219.36,01-05-2016
401530,0,0,9,0,10462,0.339,21,0,11776.89034,11718.01,10000,1776.89,0,0,0,01-06-2012,367.11,01-05-2012
401572,0,0,4,0,20167,0.896,8,0,25115.04894,19008.46,20200,4915.05,0,0,0,01-06-2012,715.54,01-06-2012
401578,22,0,6,0,9604,0.381,17,0,5776.920226,5459.19,5000,776.92,0,0,0,01-07-2012,168.57,01-05-2016
401608,0,115,5,1,723,0.301,7,0,5969.507844,5850.12,5000,969.51,0,0,0,01-05-2012,196.21,01-05-2016
401614,26,0,6,0,14750,0.661,17,0,14603.25773,4613.51,13000,1603.26,0,0,0,01-08-2010,6.91,01-01-2015
401630,0,0,9,0,1203,0.149,13,0,626.15,626.15,457.49,119.13,14.96884735,34.56,0.37,01-08-2010,38.52,01-01-2011
401657,0,0,7,0,311,0.068,7,0,8486.877954,7815.83,7000,1471.88,15.00000003,0,0,01-05-2012,239.94,01-03-2015
401678,28,0,9,0,193,0.005,16,0,12978.24676,7293.79,12500,478.25,0,0,0,01-09-2009,11739.23,01-09-2009
401719,24,0,8,0,3730,0.666,20,0,5998.296959,4428.86,5000,998.3,0,0,0,01-12-2011,987.57,01-05-2016
401775,33,0,10,0,2204,0.192,10,0,9544.283735,9347.78,8500,1044.28,0,0,0,01-05-2012,305.38,01-05-2012
401782,37,0,11,0,3243,0.24,30,0,3837.851824,3837.85,3200,637.85,0,0,0,01-07-2012,115.19,01-05-2016
401829,0,0,15,0,3991,0.095,37,0,17021.22184,16595.76,7365.33,1765.5,0,7890.391844,2787.25,01-12-2010,481.42,01-05-2016
401856,18,0,7,0,17495,0.603,22,0,14261.74714,8048.87,12000,2261.75,0,0,0,01-05-2012,401.84,01-05-2012
401867,43,0,11,0,8232,0.424,30,0,9247.312475,6285,7999.99,1247.33,0,0,0,01-01-2011,4186.64,01-04-2016
402012,0,0,7,0,17558,0.527,21,0,14978.7413,14738.01,14000,978.74,0,0,0,01-05-2010,4922.48,01-04-2015
402034,11,0,14,0,21244,0.247,31,0,11664.49756,11524.3,10400,1264.5,0,0,0,01-02-2011,5040.31,01-02-2011
402045,0,0,6,0,5136,0.349,9,0,1657.39,1619.16,1238.24,384.39,14.97279248,19.79,6.85,01-01-2011,41.68,01-04-2016
402067,0,0,6,0,12568,0.577,18,0,13359.99107,13119.51,12500,859.99,0,0,0,01-01-2010,10490.48,01-05-2016
402075,0,0,15,0,8158,0.315,20,0,11952.98774,8648.46,10000,1952.99,0,0,0,01-12-2011,2599.37,01-12-2011
402079,54,0,16,0,12964,0.724,27,0,10120.15206,6182.94,8400,1720.15,0,0,0,01-05-2012,290.59,01-05-2012
402131,63,55,8,1,11987,0.983,12,0,10662.86939,9299.73,8500,2162.87,0,0,0,01-05-2012,304.77,01-05-2012
402203,0,0,8,0,6255,0.344,13,0,10647.70787,8281.61,9000,1647.71,0,0,0,01-06-2012,302.37,01-06-2015
402219,0,0,11,0,7251,0.256,14,0,7986.56,7961.75,5736.37,1362.94,14.645,872.6,268.1936,01-02-2012,20,01-02-2012
402318,0,0,14,0,6115,0.431,19,0,3139.56,3115.05,2474.74,608.72,14.97962492,41.12,7.4016,01-10-2011,106.61,01-03-2012
402415,0,0,4,0,4724,0.787,8,0,19722.03423,986.25,18000,1722.03,0,0,0,01-04-2010,14276.18,01-04-2010
402478,0,85,4,1,4820,0.679,10,0,8259.442905,6780.37,6800,1459.44,0,0,0,01-03-2012,692.91,01-04-2012
402483,12,0,6,0,7482,0.599,23,0,3567.20726,3567.21,3000,567.21,0,0,0,01-12-2011,598.24,01-12-2015
402547,39,0,22,0,5801,0.118,46,0,23986.6596,13879.08,19999.99,3986.67,0,0,0,01-05-2012,672.68,01-05-2016
402555,34,0,9,0,10890,0.57,20,0,12102.50081,7048.31,9999.99,2102.51,0,0,0,01-05-2012,337.5,01-11-2012
402561,0,0,8,0,15371,0.417,25,0,15646.38,13427.44,11832.27,2940.23,0,873.88,160.2468,01-06-2011,591.54,01-11-2011
402568,0,0,21,0,76237,0.445,59,0,9595.81,1829.36,5698.24,3839.81,57.75468121,0,0,01-08-2010,1000.03,01-05-2016
402600,60,0,4,0,2076,0.83,16,0,1890.971031,1890.97,1600,290.97,0,0,0,01-05-2011,639.21,01-06-2011
402638,11,0,9,0,8186,0.65,40,0,6315.42,656.96,6250,65.42,0,0,0,01-07-2009,6315.45,01-01-2016
402690,0,0,8,0,54960,0.244,49,0,5128.446339,5025.87,5000,128.45,0,0,0,01-09-2009,4659.61,01-01-2011
402728,0,0,7,0,7120,0.319,9,0,14492.6874,8643.35,12249.99,2242.7,0,0,0,01-05-2012,405.91,01-06-2015
402765,0,0,3,0,19887,0.994,11,0,18064.22417,13634.9,14400,3664.23,0,0,0,01-05-2012,512.31,01-11-2015
402791,0,0,6,0,15481,0.961,8,0,14647.21004,14507.9,11975,2672.21,0,0,0,01-03-2012,2398.55,01-04-2012
402800,49,0,11,0,27648,0.955,63,0,9384.681069,3809.08,8500,884.68,0,0,0,01-05-2010,994.23,01-11-2015
402807,0,0,6,0,14499,0.334,11,0,12545.45773,3556.41,11200,1345.46,0,0,0,01-07-2010,7697.17,01-08-2015
402826,0,0,9,0,2471,0.151,18,0,17573.56466,15682.33,15000,2573.57,0,0,0,01-11-2011,3373.06,01-12-2011
402839,0,0,13,0,350,0.017,15,0,2890.47,911.46,2164.66,725.81,0,0,0,01-04-2010,262.91,01-05-2016
402873,0,0,3,0,2143,0.857,7,0,5396.981385,5183.86,4500,896.98,0,0,0,01-05-2012,160.98,01-05-2012
402979,0,0,8,0,16101,0.369,26,0,29712.11657,18953.71,24999.99,4712.13,0,0,0,01-05-2012,833.54,01-05-2012
402988,40,0,10,0,4057,0.284,32,0,17427.81568,13182.94,14400,3027.82,0,0,0,01-05-2012,487.6,01-04-2016
403004,30,0,21,0,19358,0.314,55,0,11420.75229,9860.19,9600,1820.75,0,0,0,01-05-2011,4271.1,01-08-2015
403018,0,0,9,0,2599,0.099,19,0,4042.286407,3930,3600,442.29,0,0,0,01-05-2012,131.97,01-05-2012
403091,0,0,17,0,22811,0.599,28,0,5473.7,3511.69,4286.02,1106.96,0,80.72,1.04,01-08-2011,199.89,01-01-2012
403101,0,110,8,1,6072,0.832,14,0,22105.58008,15290.58,17999.99,4105.59,0,0,0,01-10-2012,24.2,01-09-2012
403162,0,0,13,0,2701,0.091,20,0,7839.75119,7815.88,7000,839.75,0,0,0,01-02-2013,240.94,01-02-2013
